epoch,accuracy,loss
0,0.12116707861423492,3.0144221782684326
1,0.19521553814411163,2.6620798110961914
2,0.2316175252199173,2.5261974334716797
3,0.2561620771884918,2.44683575630188
4,0.2729284167289734,2.3763771057128906
5,0.2815708518028259,2.328611135482788
6,0.2965395748615265,2.2985308170318604
7,0.2968161106109619,2.2627663612365723
8,0.3107823133468628,2.2299890518188477
9,0.3130984902381897,2.202572822570801
10,0.31994330883026123,2.1837759017944336
11,0.32433366775512695,2.161461114883423
12,0.32713383436203003,2.1426291465759277
13,0.3315587639808655,2.12259840965271
14,0.3362256586551666,2.115882635116577
15,0.3324921429157257,2.098212957382202
16,0.33536142110824585,2.082275390625
17,0.3436581790447235,2.066608428955078
18,0.34680402278900146,2.0458505153656006
19,0.346734881401062,2.0341458320617676
20,0.3468731641769409,2.029527425765991
21,0.3484979569911957,2.024718761444092
22,0.3561033010482788,2.0084335803985596
23,0.35295745730400085,2.007066011428833
24,0.3570021092891693,1.991206169128418
25,0.36049365997314453,1.9799855947494507
26,0.35551559925079346,1.9783391952514648
27,0.358384907245636,1.9714438915252686
28,0.3614616096019745,1.9575480222702026
29,0.36422720551490784,1.9534435272216797
30,0.36692363023757935,1.9390112161636353
31,0.36706191301345825,1.9316171407699585
32,0.3676496148109436,1.9358839988708496
33,0.368306428194046,1.9267216920852661
34,0.36937808990478516,1.9156239032745361
