epoch,accuracy,loss
0,0.09012341499328613,3.0940895080566406
1,0.16344591975212097,2.7543399333953857
2,0.20472222566604614,2.5918266773223877
3,0.23434853553771973,2.4905459880828857
4,0.2589622139930725,2.4148216247558594
5,0.2688145935535431,2.3647425174713135
6,0.28316107392311096,2.3318488597869873
7,0.2889687716960907,2.2847955226898193
8,0.29840633273124695,2.2600905895233154
9,0.2992705702781677,2.23563551902771
10,0.30331525206565857,2.19608473777771
11,0.3173505663871765,2.174110174179077
12,0.32073840498924255,2.150597095489502
13,0.3184913694858551,2.1470701694488525
14,0.32405710220336914,2.133219003677368
15,0.32910430431365967,2.1119532585144043
16,0.32920801639556885,2.104624032974243
17,0.3318352997303009,2.0858519077301025
18,0.3391295373439789,2.064526081085205
19,0.34089258313179016,2.06357479095459
20,0.3393023908138275,2.0512373447418213
21,0.3484288156032562,2.0316123962402344
22,0.34535208344459534,2.0361855030059814
23,0.34932762384414673,2.0279452800750732
24,0.3545822203159332,2.0054309368133545
25,0.3501918613910675,2.004957437515259
26,0.35489335656166077,2.002077579498291
27,0.35012272000312805,1.9965934753417969
28,0.3545476496219635,1.9809123277664185
29,0.35741695761680603,1.9810460805892944
30,0.3605973720550537,1.9693059921264648
31,0.3565872609615326,1.9720443487167358
32,0.3633629381656647,1.9550212621688843
33,0.3579009175300598,1.9624214172363281
34,0.35779720544815063,1.955481767654419
