epoch,accuracy,loss
0,0.12019912153482437,3.048175096511841
1,0.21080651879310608,2.665153980255127
2,0.24236872792243958,2.5402567386627197
3,0.2691948711872101,2.4469103813171387
4,0.27735334634780884,2.392383575439453
5,0.2863069176673889,2.3330371379852295
6,0.2969543933868408,2.299482583999634
7,0.29902857542037964,2.2680795192718506
8,0.3063228130340576,2.235488176345825
9,0.3191136419773102,2.2036590576171875
10,0.31510353088378906,2.1903927326202393
11,0.3216717839241028,2.157917022705078
12,0.3244028091430664,2.1468396186828613
13,0.3241608142852783,2.1326498985290527
14,0.33062535524368286,2.127716302871704
15,0.33342552185058594,2.104583740234375
16,0.33753931522369385,2.085742473602295
17,0.3434161841869354,2.070523738861084
18,0.3409271538257599,2.0585973262786865
19,0.3463200330734253,2.0444183349609375
20,0.34666574001312256,2.036416530609131
21,0.3452829420566559,2.0302469730377197
22,0.3512289524078369,2.0198895931243896
23,0.3524734675884247,2.014303207397461
24,0.35347598791122437,2.008204460144043
25,0.35036471486091614,2.005824089050293
26,0.35575759410858154,1.9886947870254517
27,0.35537731647491455,1.9863049983978271
28,0.35769349336624146,1.9703198671340942
29,0.3541673719882965,1.9669218063354492
30,0.3608739376068115,1.9665992259979248
31,0.36180731654167175,1.9573516845703125
32,0.3666124939918518,1.961631178855896
33,0.36153075098991394,1.9542484283447266
34,0.3617036044597626,1.935241460800171
