epoch,accuracy,loss
0,0.12251529842615128,3.062485933303833
1,0.20002074539661407,2.7090342044830322
2,0.23580045998096466,2.568049430847168
3,0.253327339887619,2.477456569671631
4,0.2722715735435486,2.4185080528259277
5,0.2762816846370697,2.374509334564209
6,0.2863069176673889,2.328815221786499
7,0.29377397894859314,2.2866063117980957
8,0.3030732572078705,2.2590243816375732
9,0.31074774265289307,2.2341623306274414
10,0.3139627277851105,2.2073733806610107
11,0.31818023324012756,2.195140838623047
12,0.3175925612449646,2.173905611038208
13,0.32405710220336914,2.1590147018432617
14,0.3227088749408722,2.1488733291625977
15,0.33252671360969543,2.1327033042907715
16,0.32920801639556885,2.1086151599884033
17,0.3333563804626465,2.1036064624786377
18,0.3378850221633911,2.0936856269836426
19,0.3374701738357544,2.0869147777557373
20,0.34051233530044556,2.0715701580047607
21,0.33857640624046326,2.0638644695281982
22,0.34303590655326843,2.0522096157073975
23,0.3442458510398865,2.050586223602295
24,0.34472984075546265,2.0337300300598145
25,0.344556987285614,2.025684356689453
26,0.34860163927078247,2.019566059112549
27,0.35012272000312805,2.017397880554199
28,0.35330313444137573,2.012014150619507
29,0.3486362099647522,1.9949067831039429
30,0.3567255437374115,1.9948651790618896
31,0.3539254069328308,1.9886243343353271
32,0.3564489781856537,1.9863691329956055
33,0.3561033010482788,1.9736934900283813
34,0.35831576585769653,1.964296579360962
