epoch,accuracy,loss
0,0.1340961754322052,3.004899024963379
1,0.21861928701400757,2.644479751586914
2,0.24658623337745667,2.51625919342041
3,0.2735506594181061,2.420149564743042
4,0.2838524580001831,2.360590696334839
5,0.29443082213401794,2.3143110275268555
6,0.3044906258583069,2.269209146499634
7,0.303591787815094,2.2491233348846436
8,0.31562209129333496,2.2152459621429443
9,0.3176271319389343,2.1900389194488525
10,0.3202890157699585,2.1712419986724854
11,0.32803264260292053,2.1391077041625977
12,0.3293808698654175,2.13271164894104
13,0.3363293707370758,2.1180355548858643
14,0.33691707253456116,2.1068520545959473
15,0.34217166900634766,2.0914950370788574
16,0.34165313839912415,2.0690982341766357
17,0.34282851219177246,2.073000907897949
18,0.3492584824562073,2.0565052032470703
19,0.3464237451553345,2.042759418487549
20,0.34908562898635864,2.0326223373413086
21,0.34912019968032837,2.0212342739105225
22,0.3499152958393097,2.017092704772949
23,0.3519549071788788,2.0000405311584473
24,0.3544093668460846,2.001394033432007
25,0.3563452959060669,1.9926409721374512
26,0.36028623580932617,1.9850947856903076
27,0.36319008469581604,1.9786195755004883
28,0.3609430491924286,1.9737404584884644
29,0.361772745847702,1.9597834348678589
30,0.3587651550769806,1.9657419919967651
31,0.368894100189209,1.9503687620162964
32,0.3644345998764038,1.9542912244796753
33,0.3613233268260956,1.9542373418807983
34,0.36526429653167725,1.935596227645874
