epoch,accuracy,loss
0,0.11650015413761139,3.1168479919433594
1,0.2029937356710434,2.749190092086792
2,0.2391882985830307,2.591081142425537
3,0.25937706232070923,2.4912922382354736
4,0.27005910873413086,2.418384313583374
5,0.2862723469734192,2.3560874462127686
6,0.2973346710205078,2.3067314624786377
7,0.3023473024368286,2.2736754417419434
8,0.3151381015777588,2.246572494506836
9,0.3138590157032013,2.2073166370391846
10,0.3182148039340973,2.1980276107788086
11,0.32509419322013855,2.170518398284912
12,0.3315933346748352,2.1365768909454346
13,0.33304524421691895,2.117001533508301
14,0.33228471875190735,2.113009214401245
15,0.33947524428367615,2.0872836112976074
16,0.33829987049102783,2.0781478881835938
17,0.34538665413856506,2.0623011589050293
18,0.34680402278900146,2.0489046573638916
19,0.35140180587768555,2.0430307388305664
20,0.35022643208503723,2.028007745742798
21,0.35181665420532227,2.0105836391448975
22,0.3585231900215149,1.9895411729812622
23,0.35561931133270264,2.0010833740234375
24,0.35848861932754517,1.9784036874771118
25,0.35779720544815063,1.984236478805542
26,0.36412349343299866,1.969049334526062
27,0.3625332713127136,1.9627703428268433
28,0.36834099888801575,1.9536153078079224
29,0.3648494482040405,1.942216396331787
30,0.36374321579933167,1.943447232246399
31,0.37089917063713074,1.9285922050476074
32,0.37324991822242737,1.9190282821655273
33,0.37293878197669983,1.925620436668396
34,0.3713831305503845,1.9122339487075806
