epoch,accuracy,loss
0,0.12925639748573303,3.1321089267730713
1,0.19815397262573242,2.7912566661834717
2,0.2277802675962448,2.6364355087280273
3,0.24755418300628662,2.539661169052124
4,0.2584091126918793,2.473834753036499
5,0.27119991183280945,2.4240362644195557
6,0.2847512662410736,2.3693253993988037
7,0.2869291603565216,2.3318092823028564
8,0.29135408997535706,2.299851417541504
9,0.2954333424568176,2.2780656814575195
10,0.3002385199069977,2.2408688068389893
11,0.3050091564655304,2.213867664337158
12,0.30967608094215393,2.2028586864471436
13,0.3145158588886261,2.1855876445770264
14,0.31907907128334045,2.161836624145508
15,0.3214298188686371,2.150050163269043
16,0.3286548852920532,2.1211097240448
17,0.32419538497924805,2.1170032024383545
18,0.3296228349208832,2.114654541015625
19,0.3340131938457489,2.090284585952759
20,0.33473917841911316,2.0855026245117188
21,0.3410654366016388,2.065945625305176
22,0.3412382900714874,2.0539937019348145
23,0.33781588077545166,2.0557010173797607
24,0.34165313839912415,2.0477845668792725
25,0.3448335528373718,2.030829429626465
26,0.34524837136268616,2.021287441253662
27,0.3481522500514984,2.020900249481201
28,0.35064128041267395,2.014260768890381
29,0.34860163927078247,2.0071277618408203
30,0.3521277606487274,1.9999500513076782
31,0.35205861926078796,1.994349718093872
32,0.35399454832077026,1.9783337116241455
33,0.3591800034046173,1.9767638444900513
34,0.3564489781856537,1.9744644165039062
