epoch,accuracy,loss
0,0.10346734523773193,3.102938175201416
1,0.18536315858364105,2.738189458847046
2,0.23051129281520844,2.588621139526367
3,0.25412243604660034,2.485543727874756
4,0.26836520433425903,2.4391469955444336
5,0.2848895490169525,2.3803582191467285
6,0.2906281352043152,2.3312816619873047
7,0.30044594407081604,2.2981700897216797
8,0.3055277168750763,2.2560606002807617
9,0.30867356061935425,2.2384719848632812
10,0.31614062190055847,2.213535785675049
11,0.3196667432785034,2.1938555240631104
12,0.32485222816467285,2.172534465789795
13,0.32855117321014404,2.1533944606781006
14,0.3287585973739624,2.143258571624756
15,0.3324921429157257,2.128122329711914
16,0.33100563287734985,2.120065450668335
17,0.3387492597103119,2.09857177734375
18,0.3394061028957367,2.0855789184570312
19,0.3459743559360504,2.0741336345672607
20,0.3444187045097351,2.0661025047302246
21,0.34794482588768005,2.056983470916748
22,0.34884363412857056,2.0397191047668457
23,0.3508486747741699,2.0378236770629883
24,0.35295745730400085,2.0280983448028564
25,0.35475507378578186,2.0229732990264893
26,0.35976770520210266,2.0101373195648193
27,0.3599405288696289,1.9980504512786865
28,0.36038994789123535,1.9917097091674805
29,0.3585577607154846,1.9957095384597778
30,0.35949113965034485,1.9872345924377441
31,0.36090850830078125,1.973662257194519
32,0.36229127645492554,1.9705878496170044
33,0.3700349032878876,1.9578003883361816
34,0.36820271611213684,1.9653137922286987
