epoch,accuracy,loss
0,0.12773533165454865,3.0919673442840576
1,0.20842120051383972,2.716667890548706
2,0.2394648641347885,2.56587553024292
3,0.26169323921203613,2.4784553050994873
4,0.277076780796051,2.396284341812134
5,0.28440555930137634,2.3416175842285156
6,0.2967124283313751,2.285982847213745
7,0.2962630093097687,2.2719736099243164
8,0.3057005703449249,2.2346601486206055
9,0.3129602074623108,2.206711530685425
10,0.31420472264289856,2.1933770179748535
11,0.32571646571159363,2.1518945693969727
12,0.32906973361968994,2.1492128372192383
13,0.32640784978866577,2.1252670288085938
14,0.32678812742233276,2.119389533996582
15,0.3339094817638397,2.1104211807250977
16,0.33525770902633667,2.0965774059295654
17,0.34230995178222656,2.075845956802368
18,0.341998815536499,2.052004098892212
19,0.3404086232185364,2.0540096759796143
20,0.34587064385414124,2.044633388519287
21,0.35022643208503723,2.029217004776001
22,0.34960418939590454,2.024775266647339
23,0.35126352310180664,2.010714292526245
24,0.35527363419532776,1.9915579557418823
25,0.3533722758293152,1.998041033744812
26,0.3546513617038727,1.9898929595947266
27,0.35793548822402954,1.9900323152542114
28,0.3536834120750427,1.9742592573165894
29,0.35603415966033936,1.976336121559143
30,0.3618418872356415,1.957845687866211
31,0.3619801700115204,1.9532407522201538
32,0.36280983686447144,1.950339436531067
33,0.36256784200668335,1.941809058189392
34,0.36540257930755615,1.9450864791870117
