epoch,accuracy,loss
0,0.13637778162956238,3.0251595973968506
1,0.2086631804704666,2.6784818172454834
2,0.24758875370025635,2.5244715213775635
3,0.27071595191955566,2.421560525894165
4,0.28571921586990356,2.355773448944092
5,0.29930514097213745,2.309164047241211
6,0.29816433787345886,2.2685868740081787
7,0.3034881055355072,2.2452592849731445
8,0.3125453591346741,2.2099318504333496
9,0.3201507329940796,2.1835687160491943
10,0.3223286271095276,2.158010244369507
11,0.3303142488002777,2.132357120513916
12,0.3310402035713196,2.1275248527526855
13,0.3394406735897064,2.1031482219696045
14,0.3378504514694214,2.0936598777770996
15,0.33957892656326294,2.080129861831665
16,0.3456977903842926,2.062610387802124
17,0.344937264919281,2.0546751022338867
18,0.3473917245864868,2.0430455207824707
19,0.3490164875984192,2.0371837615966797
20,0.3519894778728485,2.0233194828033447
21,0.34922391176223755,2.0240273475646973
22,0.35627615451812744,2.000520944595337
23,0.35489335656166077,1.995835781097412
24,0.35527363419532776,1.9904543161392212
25,0.36080479621887207,1.9819812774658203
26,0.36256784200668335,1.974432110786438
27,0.3618764579296112,1.9670135974884033
28,0.3648148775100708,1.9622156620025635
29,0.3657136857509613,1.958730697631836
30,0.3654371201992035,1.9448294639587402
31,0.3654371201992035,1.9534225463867188
32,0.36564454436302185,1.9295711517333984
33,0.3714868426322937,1.934226632118225
34,0.3701731860637665,1.9274338483810425
