epoch,accuracy,loss
0,0.10889480262994766,3.0845277309417725
1,0.19874165952205658,2.7214627265930176
2,0.22940506041049957,2.563380002975464
3,0.251149445772171,2.473175525665283
4,0.26528847217559814,2.395972490310669
5,0.28122514486312866,2.3464128971099854
6,0.28724029660224915,2.299987316131592
7,0.2979569137096405,2.2627172470092773
8,0.30929580330848694,2.224139451980591
9,0.3146195709705353,2.1943295001983643
10,0.3151381015777588,2.1837384700775146
11,0.32547447085380554,2.15232515335083
12,0.32896602153778076,2.1335558891296387
13,0.3340131938457489,2.1112232208251953
14,0.3362256586551666,2.0967752933502197
15,0.33895668387413025,2.081637382507324
16,0.34269022941589355,2.061908006668091
17,0.3389221131801605,2.060879707336426
18,0.3469768762588501,2.045773983001709
19,0.3472188711166382,2.0332298278808594
20,0.3480139672756195,2.0300261974334717
21,0.35205861926078796,2.0115137100219727
22,0.35167837142944336,2.0098395347595215
23,0.3504684269428253,1.9993212223052979
24,0.35665640234947205,1.9943394660949707
25,0.3539254069328308,1.9953638315200806
26,0.36218756437301636,1.9788354635238647
27,0.35807377099990845,1.961073875427246
28,0.36474573612213135,1.9503936767578125
29,0.360562801361084,1.966251254081726
30,0.36319008469581604,1.9587513208389282
31,0.36592110991477966,1.9404462575912476
32,0.3650568723678589,1.924081563949585
33,0.36720019578933716,1.925063967704773
34,0.3663705289363861,1.9136803150177002
