epoch,accuracy,loss
0,0.12980951368808746,3.0374436378479004
1,0.20717668533325195,2.6940701007843018
2,0.23856604099273682,2.5510799884796143
3,0.25954991579055786,2.461836338043213
4,0.2708887755870819,2.3996334075927734
5,0.2799806296825409,2.3529396057128906
6,0.28979846835136414,2.298100709915161
7,0.2962975800037384,2.2591006755828857
8,0.30545857548713684,2.2304177284240723
9,0.30314239859580994,2.202932834625244
10,0.31766170263290405,2.183655261993408
11,0.32263973355293274,2.147660255432129
12,0.3250250518321991,2.1388397216796875
13,0.3281363546848297,2.1175336837768555
14,0.3300376832485199,2.106764078140259
15,0.33328723907470703,2.082807779312134
16,0.3332526683807373,2.079730272293091
17,0.33525770902633667,2.069718837738037
18,0.33885297179222107,2.0483815670013428
19,0.3463200330734253,2.026097536087036
20,0.3447644114494324,2.035045862197876
21,0.34732258319854736,2.023678779602051
22,0.34808310866355896,2.0091004371643066
23,0.35088324546813965,2.0085675716400146
24,0.35257717967033386,1.9875763654708862
25,0.3538908362388611,1.9815658330917358
26,0.35845404863357544,1.973465919494629
27,0.36125418543815613,1.9671659469604492
28,0.3585577607154846,1.965026617050171
29,0.3591800034046173,1.9455605745315552
30,0.3587997257709503,1.952994704246521
31,0.3644345998764038,1.9401768445968628
32,0.3663359582424164,1.9244757890701294
33,0.3633629381656647,1.9310349225997925
34,0.36384692788124084,1.9228730201721191
