epoch,accuracy,loss
0,0.11210979521274567,3.084099054336548
1,0.19279566407203674,2.698354721069336
2,0.2359733134508133,2.542797327041626
3,0.2597227394580841,2.449073076248169
4,0.27555570006370544,2.3880910873413086
5,0.28775882720947266,2.3299930095672607
6,0.2976112365722656,2.283823013305664
7,0.30507829785346985,2.2470786571502686
8,0.31368616223335266,2.2243216037750244
9,0.3165900409221649,2.197620153427124
10,0.31638261675834656,2.1690428256988525
11,0.32499048113822937,2.1510279178619385
12,0.3296228349208832,2.131298542022705
13,0.3344280421733856,2.1128857135772705
14,0.33218100666999817,2.09679913520813
15,0.341169148683548,2.0881638526916504
16,0.3389912545681,2.074301242828369
17,0.33947524428367615,2.055204391479492
18,0.3493967652320862,2.0433967113494873
19,0.35154008865356445,2.0301928520202637
20,0.3500881493091583,2.0191571712493896
21,0.35077956318855286,2.0167553424835205
22,0.3553081750869751,2.0040736198425293
23,0.35589587688446045,1.992058515548706
24,0.35575759410858154,1.9938685894012451
25,0.3587651550769806,1.984480619430542
26,0.35845404863357544,1.9747596979141235
27,0.36215299367904663,1.9641977548599243
28,0.3581429123878479,1.96873939037323
29,0.363120973110199,1.9490745067596436
30,0.36681991815567017,1.9474834203720093
31,0.368306428194046,1.946704387664795
32,0.36388149857521057,1.9485245943069458
33,0.36460745334625244,1.9375193119049072
34,0.37079545855522156,1.9144469499588013
