epoch,accuracy,loss
0,0.13399246335029602,3.079622507095337
1,0.21599197387695312,2.736480712890625
2,0.24606768786907196,2.585054636001587
3,0.26784664392471313,2.486607074737549
4,0.2747606039047241,2.421168804168701
5,0.2828499376773834,2.368356943130493
6,0.29111209511756897,2.327962875366211
7,0.2973001003265381,2.2950055599212646
8,0.30186331272125244,2.265876531600952
9,0.3143775761127472,2.237783908843994
10,0.3154146671295166,2.2098562717437744
11,0.31831851601600647,2.186213731765747
12,0.32084211707115173,2.167151927947998
13,0.3256818950176239,2.150785207748413
14,0.32844746112823486,2.130873918533325
15,0.3339786231517792,2.1205005645751953
16,0.3326304256916046,2.1130211353302
17,0.32934629917144775,2.105457067489624
18,0.3372627794742584,2.0825653076171875
19,0.3401666283607483,2.067810535430908
20,0.342966765165329,2.0572893619537354
21,0.3443149924278259,2.0589990615844727
22,0.34358903765678406,2.043837070465088
23,0.35129809379577637,2.032230854034424
24,0.3491893410682678,2.0240824222564697
25,0.3537871241569519,2.0119903087615967
26,0.3528883159160614,2.013686418533325
27,0.35679468512535095,2.003002405166626
28,0.3573823869228363,1.9866887331008911
29,0.3537525534629822,1.9865784645080566
30,0.35831576585769653,1.9799033403396606
31,0.3581774830818176,1.9753942489624023
32,0.35962942242622375,1.9775614738464355
33,0.36063194274902344,1.9676640033721924
34,0.360562801361084,1.9604531526565552
