epoch,accuracy,loss
0,0.10861824452877045,3.1421828269958496
1,0.18857814371585846,2.795197010040283
2,0.23389913141727448,2.6160709857940674
3,0.25813254714012146,2.508349895477295
4,0.2760396897792816,2.4210681915283203
5,0.28838109970092773,2.36377215385437
6,0.2976803779602051,2.3138339519500732
7,0.3062882423400879,2.285846710205078
8,0.3081895709037781,2.2504518032073975
9,0.3218100666999817,2.211928367614746
10,0.32457566261291504,2.1843936443328857
11,0.3254053294658661,2.1633496284484863
12,0.33380579948425293,2.1414730548858643
13,0.3377467393875122,2.1307644844055176
14,0.34013205766677856,2.106995105743408
15,0.3433816134929657,2.091592788696289
16,0.33937153220176697,2.080577850341797
17,0.3464583158493042,2.0618295669555664
18,0.35527363419532776,2.058424472808838
19,0.3523351848125458,2.0455498695373535
20,0.3564489781856537,2.022645950317383
21,0.35707125067710876,2.0293266773223877
22,0.3541673719882965,2.014359712600708
23,0.35835033655166626,1.9998657703399658
24,0.3581774830818176,1.9925739765167236
25,0.35921457409858704,1.985626220703125
26,0.3630518317222595,1.975175380706787
27,0.36668163537979126,1.9827837944030762
28,0.366716206073761,1.9696213006973267
29,0.36426177620887756,1.9699921607971191
30,0.367096483707428,1.9533826112747192
31,0.36975836753845215,1.9417471885681152
32,0.371071994304657,1.939205288887024
33,0.3719016909599304,1.9304523468017578
34,0.3678915798664093,1.9310024976730347
