epoch,accuracy,loss
0,0.09696823358535767,3.0916340351104736
1,0.19085974991321564,2.7070202827453613
2,0.2269851714372635,2.5677878856658936
3,0.2486949861049652,2.4740748405456543
4,0.2616240978240967,2.419921636581421
5,0.2729629874229431,2.3702006340026855
6,0.28198570013046265,2.32490611076355
7,0.2904207110404968,2.28840708732605
8,0.2981989085674286,2.2592267990112305
9,0.3033498227596283,2.2321314811706543
10,0.30608081817626953,2.2053091526031494
11,0.3141010105609894,2.1916937828063965
12,0.3164171874523163,2.157473087310791
13,0.3230891525745392,2.148958683013916
14,0.32803264260292053,2.125070095062256
15,0.3246793746948242,2.123534679412842
16,0.3311784863471985,2.1065075397491455
17,0.33422061800956726,2.0883021354675293
18,0.332457572221756,2.09134578704834
19,0.33933696150779724,2.070178747177124
20,0.3375738859176636,2.0575428009033203
21,0.342759370803833,2.0455386638641357
22,0.3452829420566559,2.0345678329467773
23,0.3458015024662018,2.036327600479126
24,0.3479102551937103,2.0261764526367188
25,0.3464237451553345,2.018897294998169
26,0.3508486747741699,2.0078561305999756
27,0.35039928555488586,2.0058040618896484
28,0.3533722758293152,1.9961100816726685
29,0.35617244243621826,1.9800493717193604
30,0.3558613061904907,1.9772567749023438
31,0.3590071499347687,1.974841594696045
32,0.3589034378528595,1.9647341966629028
33,0.35741695761680603,1.9591705799102783
34,0.3616344630718231,1.9567735195159912
