epoch,accuracy,loss
0,0.10899851471185684,3.0745325088500977
1,0.19663290679454803,2.686389207839966
2,0.23286202549934387,2.5488169193267822
3,0.2574065625667572,2.452648878097534
4,0.2726864218711853,2.385496139526367
5,0.2864452004432678,2.3356003761291504
6,0.2949839234352112,2.284979820251465
7,0.3022090196609497,2.261256694793701
8,0.3109551668167114,2.2214529514312744
9,0.3114045560359955,2.2026047706604004
10,0.3176271319389343,2.184352397918701
11,0.31942474842071533,2.164045572280884
12,0.327721506357193,2.133620023727417
13,0.32810178399086,2.1171600818634033
14,0.3317315876483917,2.103969097137451
15,0.335845410823822,2.091503620147705
16,0.34089258313179016,2.083268165588379
17,0.3450409770011902,2.062340259552002
18,0.3474954068660736,2.048767566680908
19,0.3453175127506256,2.049055337905884
20,0.3515055179595947,2.0322976112365723
21,0.351470947265625,2.0239124298095703
22,0.353268563747406,2.014169931411743
23,0.3538908362388611,1.999168872833252
24,0.35395997762680054,1.9967485666275024
25,0.35741695761680603,1.9947179555892944
26,0.35489335656166077,1.9872227907180786
27,0.35769349336624146,1.9774360656738281
28,0.3594565689563751,1.9761652946472168
29,0.36654338240623474,1.9656133651733398
30,0.35949113965034485,1.9527703523635864
31,0.36872127652168274,1.9430148601531982
32,0.36720019578933716,1.9495036602020264
33,0.36885952949523926,1.9390448331832886
34,0.3685138523578644,1.9430372714996338
